ER,NER,NR,SR,WR
0.556799889,0.565649927,0.564009964,0.620410025,0.573529959
0.528180063,0.537560105,0.561260045,0.603989959,0.55716002
0.456179887,0.434780091,0.539530098,0.561560094,0.514320135
0.261340022,0.113459937,0.44588989,0.460280061,0.409969985
0.00558,0,0.134000018,0.207949966,0.150880009
0,0,0,0.00065,0.00011
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.20529002,0.330980003,0.0003,0.043769993,0.01987
0.466120064,0.568220079,0.267129987,0.410149962,0.322449982
0.562999964,0.603789926,0.547249973,0.587719977,0.536499918
0.583430052,0.597890139,0.597640038,0.630959988,0.587660074
0.582860112,0.582529962,0.594260037,0.640089929,0.596109867
0.56998992,0.573659956,0.5763399,0.632700026,0.586580038
0.561900079,0.568880022,0.563860059,0.622669816,0.573320031
