gid,latitude,longitude,elevation,timezone,config,geometry,index_right
26193,17.35,74.95,0.0,5.5,default,POINT (74.95 17.35),5
26194,17.45,74.95,0.0,5.5,default,POINT (74.95 17.45),5
26195,17.55,74.95,0.0,5.5,default,POINT (74.95 17.55),5
26522,17.25,75.05,0.0,5.5,default,POINT (75.05 17.25),5
26523,17.35,75.05,0.0,5.5,default,POINT (75.05 17.35),5
26524,17.45,75.05,0.0,5.5,default,POINT (75.05 17.45),5
26525,17.55,75.05,0.0,5.5,default,POINT (75.05 17.55),5
26526,17.65,75.05,0.0,5.5,default,POINT (75.05 17.65),5
26527,17.75,75.05,0.0,5.5,default,POINT (75.05 17.75),5
26528,17.85,75.05,0.0,5.5,default,POINT (75.05 17.85),5
26529,17.95,75.05,0.0,5.5,default,POINT (75.05 17.95),5
26852,17.25,75.15,0.0,5.5,default,POINT (75.15000000000001 17.25),5
26853,17.35,75.15,0.0,5.5,default,POINT (75.15000000000001 17.35),5
26854,17.45,75.15,0.0,5.5,default,POINT (75.15000000000001 17.45),5
26855,17.55,75.15,0.0,5.5,default,POINT (75.15000000000001 17.55),5
26856,17.65,75.15,0.0,5.5,default,POINT (75.15000000000001 17.65),5
26857,17.75,75.15,0.0,5.5,default,POINT (75.15000000000001 17.75),5
26858,17.85,75.15,0.0,5.5,default,POINT (75.15000000000001 17.85),5
27184,17.45,75.25,0.0,5.5,default,POINT (75.25 17.45),5
27185,17.55,75.25,0.0,5.5,default,POINT (75.25 17.55),5
27186,17.65,75.25,0.0,5.5,default,POINT (75.25 17.65),5
24663,29.35,74.45,0.0,5.5,default,POINT (74.45 29.35),254
24664,29.45,74.45,0.0,5.5,default,POINT (74.45 29.45),254
24991,29.15,74.55,0.0,5.5,default,POINT (74.55 29.15),254
24992,29.25,74.55,0.0,5.5,default,POINT (74.55 29.25),254
24993,29.35,74.55,0.0,5.5,default,POINT (74.55 29.35),254
24994,29.45,74.55,0.0,5.5,default,POINT (74.55 29.45),254
25320,29.05,74.65,0.0,5.5,default,POINT (74.65000000000001 29.05),254
25321,29.15,74.65,0.0,5.5,default,POINT (74.65000000000001 29.15),254
25322,29.25,74.65,0.0,5.5,default,POINT (74.65000000000001 29.25),254
25323,29.35,74.65,0.0,5.5,default,POINT (74.65000000000001 29.35),254
25324,29.45,74.65,0.0,5.5,default,POINT (74.65000000000001 29.45),254
25650,29.05,74.75,0.0,5.5,default,POINT (74.75 29.05),254
25651,29.15,74.75,0.0,5.5,default,POINT (74.75 29.15),254
25652,29.25,74.75,0.0,5.5,default,POINT (74.75 29.25),254
25653,29.35,74.75,0.0,5.5,default,POINT (74.75 29.35),254
25654,29.45,74.75,0.0,5.5,default,POINT (74.75 29.45),254
25979,28.95,74.85,0.0,5.5,default,POINT (74.84999999999999 28.95),254
25980,29.05,74.85,0.0,5.5,default,POINT (74.84999999999999 29.05),254
25981,29.15,74.85,0.0,5.5,default,POINT (74.84999999999999 29.15),254
25982,29.25,74.85,0.0,5.5,default,POINT (74.84999999999999 29.25),254
25983,29.35,74.85,0.0,5.5,default,POINT (74.84999999999999 29.35),254
25984,29.45,74.85,0.0,5.5,default,POINT (74.84999999999999 29.45),254
26309,28.95,74.95,0.0,5.5,default,POINT (74.95 28.95),254
26310,29.05,74.95,0.0,5.5,default,POINT (74.95 29.05),254
26311,29.15,74.95,0.0,5.5,default,POINT (74.95 29.15),254
26312,29.25,74.95,0.0,5.5,default,POINT (74.95 29.25),254
26313,29.35,74.95,0.0,5.5,default,POINT (74.95 29.35),254
26314,29.45,74.95,0.0,5.5,default,POINT (74.95 29.45),254
26315,29.55,74.95,0.0,5.5,default,POINT (74.95 29.55),254
26639,28.95,75.05,0.0,5.5,default,POINT (75.05 28.95),254
26640,29.05,75.05,0.0,5.5,default,POINT (75.05 29.05),254
26641,29.15,75.05,0.0,5.5,default,POINT (75.05 29.15),254
26642,29.25,75.05,0.0,5.5,default,POINT (75.05 29.25),254
26643,29.35,75.05,0.0,5.5,default,POINT (75.05 29.35),254
26644,29.45,75.05,0.0,5.5,default,POINT (75.05 29.45),254
26645,29.55,75.05,0.0,5.5,default,POINT (75.05 29.55),254
26970,29.05,75.15,0.0,5.5,default,POINT (75.15000000000001 29.05),254
26971,29.15,75.15,0.0,5.5,default,POINT (75.15000000000001 29.15),254
26972,29.25,75.15,0.0,5.5,default,POINT (75.15000000000001 29.25),254
26973,29.35,75.15,0.0,5.5,default,POINT (75.15000000000001 29.35),254
26974,29.45,75.15,0.0,5.5,default,POINT (75.15000000000001 29.45),254
26975,29.55,75.15,0.0,5.5,default,POINT (75.15000000000001 29.55),254
26976,29.65,75.15,0.0,5.5,default,POINT (75.15000000000001 29.65),254
27300,29.05,75.25,0.0,5.5,default,POINT (75.25 29.05),254
27301,29.15,75.25,0.0,5.5,default,POINT (75.25 29.15),254
27302,29.25,75.25,0.0,5.5,default,POINT (75.25 29.25),254
27303,29.35,75.25,0.0,5.5,default,POINT (75.25 29.35),254
27304,29.45,75.25,0.0,5.5,default,POINT (75.25 29.45),254
27305,29.55,75.25,0.0,5.5,default,POINT (75.25 29.55),254
27306,29.65,75.25,0.0,5.5,default,POINT (75.25 29.65),254
27307,29.75,75.25,0.0,5.5,default,POINT (75.25 29.75),254
27631,29.15,75.35,0.0,5.5,default,POINT (75.34999999999999 29.15),254
27632,29.25,75.35,0.0,5.5,default,POINT (75.34999999999999 29.25),254
27633,29.35,75.35,0.0,5.5,default,POINT (75.34999999999999 29.35),254
27634,29.45,75.35,0.0,5.5,default,POINT (75.34999999999999 29.45),254
27635,29.55,75.35,0.0,5.5,default,POINT (75.34999999999999 29.55),254
27636,29.65,75.35,0.0,5.5,default,POINT (75.34999999999999 29.65),254
27963,29.35,75.45,0.0,5.5,default,POINT (75.45 29.35),254
27964,29.45,75.45,0.0,5.5,default,POINT (75.45 29.45),254
26326,30.65,74.95,0.0,5.5,default,POINT (74.95 30.65),255
26656,30.65,75.05,0.0,5.5,default,POINT (75.05 30.65),255
26985,30.55,75.15,0.0,5.5,default,POINT (75.15000000000001 30.55),255
26986,30.65,75.15,0.0,5.5,default,POINT (75.15000000000001 30.65),255
27314,30.45,75.25,0.0,5.5,default,POINT (75.25 30.45),255
27315,30.55,75.25,0.0,5.5,default,POINT (75.25 30.55),255
27640,30.05,75.35,0.0,5.5,default,POINT (75.34999999999999 30.05),255
27641,30.15,75.35,0.0,5.5,default,POINT (75.34999999999999 30.15),255
27642,30.25,75.35,0.0,5.5,default,POINT (75.34999999999999 30.25),255
27643,30.35,75.35,0.0,5.5,default,POINT (75.34999999999999 30.35),255
27644,30.45,75.35,0.0,5.5,default,POINT (75.34999999999999 30.45),255
24946,24.65,74.55,0.0,5.5,default,POINT (74.55 24.65),177
24947,24.75,74.55,0.0,5.5,default,POINT (74.55 24.75),177
25276,24.65,74.65,0.0,5.5,default,POINT (74.65000000000001 24.65),177
25277,24.75,74.65,0.0,5.5,default,POINT (74.65000000000001 24.75),177
25278,24.85,74.65,0.0,5.5,default,POINT (74.65000000000001 24.85),177
25279,24.95,74.65,0.0,5.5,default,POINT (74.65000000000001 24.95),177
25606,24.65,74.75,0.0,5.5,default,POINT (74.75 24.65),177
25607,24.75,74.75,0.0,5.5,default,POINT (74.75 24.75),177
25608,24.85,74.75,0.0,5.5,default,POINT (74.75 24.85),177
25609,24.95,74.75,0.0,5.5,default,POINT (74.75 24.95),177
25610,25.05,74.75,0.0,5.5,default,POINT (74.75 25.05),177
25936,24.65,74.85,0.0,5.5,default,POINT (74.84999999999999 24.65),177
25937,24.75,74.85,0.0,5.5,default,POINT (74.84999999999999 24.75),177
25938,24.85,74.85,0.0,5.5,default,POINT (74.84999999999999 24.85),177
25939,24.95,74.85,0.0,5.5,default,POINT (74.84999999999999 24.95),177
25940,25.05,74.85,0.0,5.5,default,POINT (74.84999999999999 25.05),177
26266,24.65,74.95,0.0,5.5,default,POINT (74.95 24.65),177
26267,24.75,74.95,0.0,5.5,default,POINT (74.95 24.75),177
26268,24.85,74.95,0.0,5.5,default,POINT (74.95 24.85),177
26269,24.95,74.95,0.0,5.5,default,POINT (74.95 24.95),177
26270,25.05,74.95,0.0,5.5,default,POINT (74.95 25.05),177
26271,25.15,74.95,0.0,5.5,default,POINT (74.95 25.15),177
26596,24.65,75.05,0.0,5.5,default,POINT (75.05 24.65),177
26597,24.75,75.05,0.0,5.5,default,POINT (75.05 24.75),177
26598,24.85,75.05,0.0,5.5,default,POINT (75.05 24.85),177
26599,24.95,75.05,0.0,5.5,default,POINT (75.05 24.95),177
26600,25.05,75.05,0.0,5.5,default,POINT (75.05 25.05),177
26601,25.15,75.05,0.0,5.5,default,POINT (75.05 25.15),177
26925,24.55,75.15,0.0,5.5,default,POINT (75.15000000000001 24.55),177
26926,24.65,75.15,0.0,5.5,default,POINT (75.15000000000001 24.65),177
26927,24.75,75.15,0.0,5.5,default,POINT (75.15000000000001 24.75),177
26928,24.85,75.15,0.0,5.5,default,POINT (75.15000000000001 24.85),177
26929,24.95,75.15,0.0,5.5,default,POINT (75.15000000000001 24.95),177
26930,25.05,75.15,0.0,5.5,default,POINT (75.15000000000001 25.05),177
26931,25.15,75.15,0.0,5.5,default,POINT (75.15000000000001 25.15),177
27253,24.35,75.25,0.0,5.5,default,POINT (75.25 24.35),177
27254,24.45,75.25,0.0,5.5,default,POINT (75.25 24.45),177
27255,24.55,75.25,0.0,5.5,default,POINT (75.25 24.55),177
27256,24.65,75.25,0.0,5.5,default,POINT (75.25 24.65),177
27257,24.75,75.25,0.0,5.5,default,POINT (75.25 24.75),177
27258,24.85,75.25,0.0,5.5,default,POINT (75.25 24.85),177
27259,24.95,75.25,0.0,5.5,default,POINT (75.25 24.95),177
27260,25.05,75.25,0.0,5.5,default,POINT (75.25 25.05),177
27584,24.45,75.35,0.0,5.5,default,POINT (75.34999999999999 24.45),177
27585,24.55,75.35,0.0,5.5,default,POINT (75.34999999999999 24.55),177
27586,24.65,75.35,0.0,5.5,default,POINT (75.34999999999999 24.65),177
27587,24.75,75.35,0.0,5.5,default,POINT (75.34999999999999 24.75),177
27588,24.85,75.35,0.0,5.5,default,POINT (75.34999999999999 24.85),177
27589,24.95,75.35,0.0,5.5,default,POINT (75.34999999999999 24.95),177
27590,25.05,75.35,0.0,5.5,default,POINT (75.34999999999999 25.05),177
27915,24.55,75.45,0.0,5.5,default,POINT (75.45 24.55),177
27916,24.65,75.45,0.0,5.5,default,POINT (75.45 24.65),177
27917,24.75,75.45,0.0,5.5,default,POINT (75.45 24.75),177
27918,24.85,75.45,0.0,5.5,default,POINT (75.45 24.85),177
27919,24.95,75.45,0.0,5.5,default,POINT (75.45 24.95),177
25180,15.05,74.65,0.0,5.5,default,POINT (74.65000000000001 15.05),59
25181,15.15,74.65,0.0,5.5,default,POINT (74.65000000000001 15.15),59
25182,15.25,74.65,0.0,5.5,default,POINT (74.65000000000001 15.25),59
25183,15.35,74.65,0.0,5.5,default,POINT (74.65000000000001 15.35),59
25184,15.45,74.65,0.0,5.5,default,POINT (74.65000000000001 15.45),59
25509,14.95,74.75,0.0,5.5,default,POINT (74.75 14.95),59
25510,15.05,74.75,0.0,5.5,default,POINT (74.75 15.05),59
25511,15.15,74.75,0.0,5.5,default,POINT (74.75 15.15),59
25512,15.25,74.75,0.0,5.5,default,POINT (74.75 15.25),59
25513,15.35,74.75,0.0,5.5,default,POINT (74.75 15.35),59
25514,15.45,74.75,0.0,5.5,default,POINT (74.75 15.45),59
25515,15.55,74.75,0.0,5.5,default,POINT (74.75 15.55),59
25838,14.85,74.85,0.0,5.5,default,POINT (74.84999999999999 14.85),59
25839,14.95,74.85,0.0,5.5,default,POINT (74.84999999999999 14.95),59
25840,15.05,74.85,0.0,5.5,default,POINT (74.84999999999999 15.05),59
25841,15.15,74.85,0.0,5.5,default,POINT (74.84999999999999 15.15),59
25842,15.25,74.85,0.0,5.5,default,POINT (74.84999999999999 15.25),59
25843,15.35,74.85,0.0,5.5,default,POINT (74.84999999999999 15.35),59
25844,15.45,74.85,0.0,5.5,default,POINT (74.84999999999999 15.45),59
25845,15.55,74.85,0.0,5.5,default,POINT (74.84999999999999 15.55),59
26168,14.85,74.95,0.0,5.5,default,POINT (74.95 14.85),59
26169,14.95,74.95,0.0,5.5,default,POINT (74.95 14.95),59
26170,15.05,74.95,0.0,5.5,default,POINT (74.95 15.05),59
26171,15.15,74.95,0.0,5.5,default,POINT (74.95 15.15),59
26172,15.25,74.95,0.0,5.5,default,POINT (74.95 15.25),59
26173,15.35,74.95,0.0,5.5,default,POINT (74.95 15.35),59
26174,15.45,74.95,0.0,5.5,default,POINT (74.95 15.45),59
26175,15.55,74.95,0.0,5.5,default,POINT (74.95 15.55),59
26176,15.65,74.95,0.0,5.5,default,POINT (74.95 15.65),59
26498,14.85,75.05,0.0,5.5,default,POINT (75.05 14.85),59
26499,14.95,75.05,0.0,5.5,default,POINT (75.05 14.95),59
26500,15.05,75.05,0.0,5.5,default,POINT (75.05 15.05),59
26501,15.15,75.05,0.0,5.5,default,POINT (75.05 15.15),59
26502,15.25,75.05,0.0,5.5,default,POINT (75.05 15.25),59
26503,15.35,75.05,0.0,5.5,default,POINT (75.05 15.35),59
26504,15.45,75.05,0.0,5.5,default,POINT (75.05 15.45),59
26505,15.55,75.05,0.0,5.5,default,POINT (75.05 15.55),59
26506,15.65,75.05,0.0,5.5,default,POINT (75.05 15.65),59
26828,14.85,75.15,0.0,5.5,default,POINT (75.15000000000001 14.85),59
26829,14.95,75.15,0.0,5.5,default,POINT (75.15000000000001 14.95),59
26830,15.05,75.15,0.0,5.5,default,POINT (75.15000000000001 15.05),59
26831,15.15,75.15,0.0,5.5,default,POINT (75.15000000000001 15.15),59
26832,15.25,75.15,0.0,5.5,default,POINT (75.15000000000001 15.25),59
26833,15.35,75.15,0.0,5.5,default,POINT (75.15000000000001 15.35),59
26834,15.45,75.15,0.0,5.5,default,POINT (75.15000000000001 15.45),59
26835,15.55,75.15,0.0,5.5,default,POINT (75.15000000000001 15.55),59
26836,15.65,75.15,0.0,5.5,default,POINT (75.15000000000001 15.65),59
27158,14.85,75.25,0.0,5.5,default,POINT (75.25 14.85),59
27159,14.95,75.25,0.0,5.5,default,POINT (75.25 14.95),59
27160,15.05,75.25,0.0,5.5,default,POINT (75.25 15.05),59
27161,15.15,75.25,0.0,5.5,default,POINT (75.25 15.15),59
27162,15.25,75.25,0.0,5.5,default,POINT (75.25 15.25),59
27163,15.35,75.25,0.0,5.5,default,POINT (75.25 15.35),59
27164,15.45,75.25,0.0,5.5,default,POINT (75.25 15.45),59
27165,15.55,75.25,0.0,5.5,default,POINT (75.25 15.55),59
27489,14.95,75.35,0.0,5.5,default,POINT (75.34999999999999 14.95),59
27490,15.05,75.35,0.0,5.5,default,POINT (75.34999999999999 15.05),59
27491,15.15,75.35,0.0,5.5,default,POINT (75.34999999999999 15.15),59
27492,15.25,75.35,0.0,5.5,default,POINT (75.34999999999999 15.25),59
27493,15.35,75.35,0.0,5.5,default,POINT (75.34999999999999 15.35),59
27494,15.45,75.35,0.0,5.5,default,POINT (75.34999999999999 15.45),59
27495,15.55,75.35,0.0,5.5,default,POINT (75.34999999999999 15.55),59
27820,15.05,75.45,0.0,5.5,default,POINT (75.45 15.05),59
27821,15.15,75.45,0.0,5.5,default,POINT (75.45 15.15),59
27822,15.25,75.45,0.0,5.5,default,POINT (75.45 15.25),59
27823,15.35,75.45,0.0,5.5,default,POINT (75.45 15.35),59
27824,15.45,75.45,0.0,5.5,default,POINT (75.45 15.45),59
25264,23.45,74.65,0.0,5.5,default,POINT (74.65000000000001 23.45),182
25265,23.55,74.65,0.0,5.5,default,POINT (74.65000000000001 23.55),182
25266,23.65,74.65,0.0,5.5,default,POINT (74.65000000000001 23.65),182
25267,23.75,74.65,0.0,5.5,default,POINT (74.65000000000001 23.75),182
25593,23.35,74.75,0.0,5.5,default,POINT (74.75 23.35),182
25594,23.45,74.75,0.0,5.5,default,POINT (74.75 23.45),182
25595,23.55,74.75,0.0,5.5,default,POINT (74.75 23.55),182
25596,23.65,74.75,0.0,5.5,default,POINT (74.75 23.65),182
25923,23.35,74.85,0.0,5.5,default,POINT (74.84999999999999 23.35),182
25924,23.45,74.85,0.0,5.5,default,POINT (74.84999999999999 23.45),182
25925,23.55,74.85,0.0,5.5,default,POINT (74.84999999999999 23.55),182
25926,23.65,74.85,0.0,5.5,default,POINT (74.84999999999999 23.65),182
26252,23.25,74.95,0.0,5.5,default,POINT (74.95 23.25),182
26253,23.35,74.95,0.0,5.5,default,POINT (74.95 23.35),182
26254,23.45,74.95,0.0,5.5,default,POINT (74.95 23.45),182
26255,23.55,74.95,0.0,5.5,default,POINT (74.95 23.55),182
26256,23.65,74.95,0.0,5.5,default,POINT (74.95 23.65),182
26257,23.75,74.95,0.0,5.5,default,POINT (74.95 23.75),182
26582,23.25,75.05,0.0,5.5,default,POINT (75.05 23.25),182
26583,23.35,75.05,0.0,5.5,default,POINT (75.05 23.35),182
26584,23.45,75.05,0.0,5.5,default,POINT (75.05 23.45),182
26585,23.55,75.05,0.0,5.5,default,POINT (75.05 23.55),182
26586,23.65,75.05,0.0,5.5,default,POINT (75.05 23.65),182
26587,23.75,75.05,0.0,5.5,default,POINT (75.05 23.75),182
26912,23.25,75.15,0.0,5.5,default,POINT (75.15000000000001 23.25),182
26913,23.35,75.15,0.0,5.5,default,POINT (75.15000000000001 23.35),182
26914,23.45,75.15,0.0,5.5,default,POINT (75.15000000000001 23.45),182
26915,23.55,75.15,0.0,5.5,default,POINT (75.15000000000001 23.55),182
26916,23.65,75.15,0.0,5.5,default,POINT (75.15000000000001 23.65),182
26917,23.75,75.15,0.0,5.5,default,POINT (75.15000000000001 23.75),182
26918,23.85,75.15,0.0,5.5,default,POINT (75.15000000000001 23.85),182
27243,23.35,75.25,0.0,5.5,default,POINT (75.25 23.35),182
27244,23.45,75.25,0.0,5.5,default,POINT (75.25 23.45),182
27245,23.55,75.25,0.0,5.5,default,POINT (75.25 23.55),182
27246,23.65,75.25,0.0,5.5,default,POINT (75.25 23.65),182
27247,23.75,75.25,0.0,5.5,default,POINT (75.25 23.75),182
27248,23.85,75.25,0.0,5.5,default,POINT (75.25 23.85),182
27249,23.95,75.25,0.0,5.5,default,POINT (75.25 23.95),182
27250,24.05,75.25,0.0,5.5,default,POINT (75.25 24.05),182
27573,23.35,75.35,0.0,5.5,default,POINT (75.34999999999999 23.35),182
27574,23.45,75.35,0.0,5.5,default,POINT (75.34999999999999 23.45),182
27575,23.55,75.35,0.0,5.5,default,POINT (75.34999999999999 23.55),182
27576,23.65,75.35,0.0,5.5,default,POINT (75.34999999999999 23.65),182
27577,23.75,75.35,0.0,5.5,default,POINT (75.34999999999999 23.75),182
27578,23.85,75.35,0.0,5.5,default,POINT (75.34999999999999 23.85),182
27579,23.95,75.35,0.0,5.5,default,POINT (75.34999999999999 23.95),182
27904,23.45,75.45,0.0,5.5,default,POINT (75.45 23.45),182
27905,23.55,75.45,0.0,5.5,default,POINT (75.45 23.55),182
27906,23.65,75.45,0.0,5.5,default,POINT (75.45 23.65),182
27907,23.75,75.45,0.0,5.5,default,POINT (75.45 23.75),182
27908,23.85,75.45,0.0,5.5,default,POINT (75.45 23.85),182
27583,24.35,75.35,0.0,5.5,default,POINT (75.34999999999999 24.35),175
27913,24.35,75.45,0.0,5.5,default,POINT (75.45 24.35),175
27914,24.45,75.45,0.0,5.5,default,POINT (75.45 24.45),175
28244,24.45,75.55,0.0,5.5,default,POINT (75.55 24.45),175
28245,24.55,75.55,0.0,5.5,default,POINT (75.55 24.55),175
28246,24.65,75.55,0.0,5.5,default,POINT (75.55 24.65),175
28247,24.75,75.55,0.0,5.5,default,POINT (75.55 24.75),175
28248,24.85,75.55,0.0,5.5,default,POINT (75.55 24.85),175
25941,25.15,74.85,0.0,5.5,default,POINT (74.84999999999999 25.15),176
27261,25.15,75.25,0.0,5.5,default,POINT (75.25 25.15),176
27591,25.15,75.35,0.0,5.5,default,POINT (75.34999999999999 25.15),176
27920,25.05,75.45,0.0,5.5,default,POINT (75.45 25.05),176
25508,14.85,74.75,0.0,5.5,default,POINT (74.75 14.85),62
25837,14.75,74.85,0.0,5.5,default,POINT (74.84999999999999 14.75),62
26166,14.65,74.95,0.0,5.5,default,POINT (74.95 14.65),62
26167,14.75,74.95,0.0,5.5,default,POINT (74.95 14.75),62
26495,14.55,75.05,0.0,5.5,default,POINT (75.05 14.55),62
26496,14.65,75.05,0.0,5.5,default,POINT (75.05 14.65),62
26497,14.75,75.05,0.0,5.5,default,POINT (75.05 14.75),62
26825,14.55,75.15,0.0,5.5,default,POINT (75.15000000000001 14.55),62
26826,14.65,75.15,0.0,5.5,default,POINT (75.15000000000001 14.65),62
26827,14.75,75.15,0.0,5.5,default,POINT (75.15000000000001 14.75),62
27155,14.55,75.25,0.0,5.5,default,POINT (75.25 14.55),62
27156,14.65,75.25,0.0,5.5,default,POINT (75.25 14.65),62
27157,14.75,75.25,0.0,5.5,default,POINT (75.25 14.75),62
27485,14.55,75.35,0.0,5.5,default,POINT (75.34999999999999 14.55),62
27486,14.65,75.35,0.0,5.5,default,POINT (75.34999999999999 14.65),62
27487,14.75,75.35,0.0,5.5,default,POINT (75.34999999999999 14.75),62
27488,14.85,75.35,0.0,5.5,default,POINT (75.34999999999999 14.85),62
27816,14.65,75.45,0.0,5.5,default,POINT (75.45 14.65),62
27817,14.75,75.45,0.0,5.5,default,POINT (75.45 14.75),62
27818,14.85,75.45,0.0,5.5,default,POINT (75.45 14.85),62
27819,14.95,75.45,0.0,5.5,default,POINT (75.45 14.95),62
28147,14.75,75.55,0.0,5.5,default,POINT (75.55 14.75),62
28148,14.85,75.55,0.0,5.5,default,POINT (75.55 14.85),62
28149,14.95,75.55,0.0,5.5,default,POINT (75.55 14.95),62
28150,15.05,75.55,0.0,5.5,default,POINT (75.55 15.05),62
28151,15.15,75.55,0.0,5.5,default,POINT (75.55 15.15),62
28152,15.25,75.55,0.0,5.5,default,POINT (75.55 15.25),61
28479,14.95,75.65,0.0,5.5,default,POINT (75.65000000000001 14.95),61
28480,15.05,75.65,0.0,5.5,default,POINT (75.65000000000001 15.05),61
28153,15.35,75.55,0.0,5.5,default,POINT (75.55 15.35),65
27308,29.85,75.25,0.0,5.5,default,POINT (75.25 29.85),193
27637,29.75,75.35,0.0,5.5,default,POINT (75.34999999999999 29.75),193
27638,29.85,75.35,0.0,5.5,default,POINT (75.34999999999999 29.85),193
27639,29.95,75.35,0.0,5.5,default,POINT (75.34999999999999 29.95),193
27962,29.25,75.45,0.0,5.5,default,POINT (75.45 29.25),193
27965,29.55,75.45,0.0,5.5,default,POINT (75.45 29.55),193
27966,29.65,75.45,0.0,5.5,default,POINT (75.45 29.65),193
27967,29.75,75.45,0.0,5.5,default,POINT (75.45 29.75),193
27968,29.85,75.45,0.0,5.5,default,POINT (75.45 29.85),193
27969,29.95,75.45,0.0,5.5,default,POINT (75.45 29.95),193
28293,29.35,75.55,0.0,5.5,default,POINT (75.55 29.35),193
28294,29.45,75.55,0.0,5.5,default,POINT (75.55 29.45),193
28295,29.55,75.55,0.0,5.5,default,POINT (75.55 29.55),193
28296,29.65,75.55,0.0,5.5,default,POINT (75.55 29.65),193
28297,29.75,75.55,0.0,5.5,default,POINT (75.55 29.75),193
28298,29.85,75.55,0.0,5.5,default,POINT (75.55 29.85),193
28299,29.95,75.55,0.0,5.5,default,POINT (75.55 29.95),193
28624,29.45,75.65,0.0,5.5,default,POINT (75.65000000000001 29.45),193
28625,29.55,75.65,0.0,5.5,default,POINT (75.65000000000001 29.55),193
28626,29.65,75.65,0.0,5.5,default,POINT (75.65000000000001 29.65),193
28627,29.75,75.65,0.0,5.5,default,POINT (75.65000000000001 29.75),193
28628,29.85,75.65,0.0,5.5,default,POINT (75.65000000000001 29.85),193
28292,29.25,75.55,0.0,5.5,default,POINT (75.55 29.25),190
28623,29.35,75.65,0.0,5.5,default,POINT (75.65000000000001 29.35),190
28955,29.55,75.75,0.0,5.5,default,POINT (75.75 29.55),190
28956,29.65,75.75,0.0,5.5,default,POINT (75.75 29.65),190
27970,30.05,75.45,0.0,5.5,default,POINT (75.45 30.05),191
28629,29.95,75.65,0.0,5.5,default,POINT (75.65000000000001 29.95),191
28957,29.75,75.75,0.0,5.5,default,POINT (75.75 29.75),191
28154,15.45,75.55,0.0,5.5,default,POINT (75.55 15.45),66
28481,15.15,75.65,0.0,5.5,default,POINT (75.65000000000001 15.15),66
28482,15.25,75.65,0.0,5.5,default,POINT (75.65000000000001 15.25),66
28483,15.35,75.65,0.0,5.5,default,POINT (75.65000000000001 15.35),66
28478,14.85,75.65,0.0,5.5,default,POINT (75.65000000000001 14.85),68
27971,30.15,75.45,0.0,5.5,default,POINT (75.45 30.15),192
