,gid,latitude,longitude,elevation,offshore,wrf_region,config
10654,16614,22.290222,74.21084,315,0,0,default
46531,73949,24.378426,82.42228,376,0,0,default
57346,537708,16.734351999999998,73.79089,194,0,1,default
95958,677107,21.33995,79.25534,311,0,1,default
7607,12039,22.126151999999998,70.4005,127,0,0,default
84426,648360,20.484612,76.65604,373,0,1,default
64662,584977,18.479797,80.879906,157,0,1,default
96475,678128,21.367455,81.588806,273,0,1,default
51880,94610,25.12947,79.85251,226,0,0,default
68490,599400,18.955382999999998,77.12864,404,0,1,default
24030,36832,23.026176,80.44326,671,0,0,default
99477,684630,21.559883,77.92615500000001,580,0,1,default
56944,530959,16.451271,73.46598,113,0,1,default
35665,54248,23.677001999999998,69.57345,6,0,0,default
66551,592516,18.73175,77.12864,515,0,1,default
41021,62795,23.974228,81.27031,409,0,0,default
37962,57682,23.785164,83.45609,476,0,0,default
66656,593242,18.75972,73.259224,157,0,1,default
87936,658394,20.788673,75.208694,274,0,1,default
97630,680782,21.449959,76.33112,326,0,1,default
87551,657427,20.761063,73.79089,569,0,1,default
87818,657694,20.761063,81.67742,314,0,1,default
58299,547469,17.129944000000002,74.558876,601,0,1,default
88973,661154,20.871498000000003,75.17916,279,0,1,default
80558,637455,20.152214,76.921875,541,0,1,default
64951,586460,18.53582,74.61795,528,0,1,default
25938,39643,23.134872,75.92402,522,0,0,default
38653,58932,23.83921,76.603386,445,0,0,default
22781,35135,22.971794,74.09269,326,0,0,default
38225,58222,23.812186999999998,77.51904,455,0,0,default
80054,635780,20.096748,80.879906,468,0,1,default
63256,578864,18.283585000000002,74.529335,600,0,1,default
69625,603645,19.095009,74.58841,712,0,1,default
59099,554673,17.412010000000002,73.28876,163,0,1,default
72913,615031,19.457458,74.85425,493,0,1,default
90843,665784,21.00943,75.71084,198,0,1,default
12921,19876,22.399498,83.01303,324,0,0,default
58363,548167,17.158173,74.05673,706,0,1,default
23803,36605,23.026176,73.73824,158,0,0,default
15561,24091,22.563254999999998,76.18986,333,0,0,default
32847,49885,23.514595,72.02506,44,0,0,default
54320,119748,26.035294,78.19841,258,0,0,default
101058,688198,21.669724,70.68945,108,0,1,default
67062,594337,18.787682,80.25961,109,0,1,default
82292,642116,20.290802,80.64361,354,0,1,default
68440,599350,18.955382999999998,75.651764,560,0,1,default
41586,63936,24.028198,71.19801,5,0,0,default
37273,56718,23.758132999999997,76.86922,419,0,0,default
3317,5386,21.87967,70.8731,141,0,0,default
23881,36683,23.026176,76.04217,538,0,0,default
43497,67244,24.136063,81.358925,361,0,0,default
25865,39561,23.134872,73.50194,92,0,0,default
50988,89482,24.942145999999997,81.59522,103,0,0,default
41988,64662,24.055168,70.75495,2,0,0,default
22618,34969,22.971794,69.18946,38,0,0,default
49213,82014,24.674019,79.88205,232,0,0,default
85610,651921,20.595253,73.76136,579,0,1,default
20658,32092,22.862976,71.759224,45,0,0,default
47443,76742,24.486,77.37136,505,0,0,default
10267,15982,22.262885999999998,77.430435,406,0,0,default
16033,24836,22.590529999999998,76.30801,601,0,0,default
52305,99012,25.289818,78.55286,288,0,0,default
49816,84294,24.754524,81.56569,320,0,0,default
993,1701,21.742554000000002,71.46385,117,0,0,default
54091,117510,25.955635,77.75535,324,0,0,default
62233,573383,18.08715,81.38204,144,0,1,default
33479,50809,23.54168,77.430435,489,0,0,default
21044,32478,22.862976,83.16071,745,0,0,default
12288,18994,22.372185,78.848236,1030,0,0,default
83312,644893,20.373894,82.03187,452,0,1,default
66839,593499,18.75972,80.850365,359,0,1,default
15256,23515,22.535973000000002,81.06355,625,0,0,default
44539,69373,24.216904,78.5824,465,0,0,default
75960,624147,19.735725,81.97279,639,0,1,default
24493,37520,23.053352,78.87777,313,0,0,default
93662,672288,21.202324,75.504074,198,0,1,default
62723,576366,18.199432,73.49552,100,0,1,default
73944,618530,19.568832,73.702286,758,0,1,default
83827,646583,20.42926,78.10338,397,0,1,default
73062,615236,19.457458,80.90944,621,0,1,default
81232,639295,20.207664,77.778465,376,0,1,default
52260,98323,25.263107,80.08881,164,0,0,default
99523,684676,21.559883,79.28488,413,0,1,default
54552,121992,26.114876000000002,78.81869499999999,163,0,0,default
21368,33041,22.89019,77.90303,312,0,0,default
62082,572578,18.059074,81.41158,125,0,1,default
8943,13890,22.180854999999998,81.29985,357,0,0,default
