gid,latitude,longitude,elevation,timezone,config
28484,15.45,75.65,0,5.5,default
28485,15.55,75.65,0,5.5,default
28486,15.65,75.65,0,5.5,default
28487,15.75,75.65,0,5.5,default
28488,15.85,75.65,0,5.5,default
28489,15.95,75.65,0,5.5,default
28490,16.05,75.65,0,5.5,default
28491,16.15,75.65,0,5.5,default
28492,16.25,75.65,0,5.5,default
28493,16.35,75.65,0,5.5,default
28494,16.45,75.65,0,5.5,default
28495,16.55,75.65,0,5.5,default
28496,16.65,75.65,0,5.5,default
28497,16.75,75.65,0,5.5,default
28498,16.85,75.65,0,5.5,default
28499,16.95,75.65,0,5.5,default
28501,17.15,75.65,0,5.5,default
28503,17.35,75.65,0,5.5,default
28504,17.45,75.65,0,5.5,default
28773,11.35,75.75,0,5.5,default
28774,11.45,75.75,0,5.5,default
28775,11.55,75.75,0,5.5,default
28776,11.65,75.75,0,5.5,default
28777,11.75,75.75,0,5.5,default
28778,11.85,75.75,0,5.5,default
28779,11.95,75.75,0,5.5,default
28780,12.05,75.75,0,5.5,default
28781,12.15,75.75,0,5.5,default
28782,12.25,75.75,0,5.5,default
28783,12.35,75.75,0,5.5,default
28784,12.45,75.75,0,5.5,default
28785,12.55,75.75,0,5.5,default
28786,12.65,75.75,0,5.5,default
28787,12.75,75.75,0,5.5,default
28788,12.85,75.75,0,5.5,default
28789,12.95,75.75,0,5.5,default
28790,13.05,75.75,0,5.5,default
28791,13.15,75.75,0,5.5,default
28792,13.25,75.75,0,5.5,default
28793,13.35,75.75,0,5.5,default
28794,13.45,75.75,0,5.5,default
28795,13.55,75.75,0,5.5,default
28796,13.65,75.75,0,5.5,default
28797,13.75,75.75,0,5.5,default
28798,13.85,75.75,0,5.5,default
28799,13.95,75.75,0,5.5,default
28800,14.05,75.75,0,5.5,default
28801,14.15,75.75,0,5.5,default
28802,14.25,75.75,0,5.5,default
28803,14.35,75.75,0,5.5,default
28804,14.45,75.75,0,5.5,default
28805,14.55,75.75,0,5.5,default
28806,14.65,75.75,0,5.5,default
28807,14.75,75.75,0,5.5,default
28808,14.85,75.75,0,5.5,default
28809,14.95,75.75,0,5.5,default
28810,15.05,75.75,0,5.5,default
28811,15.15,75.75,0,5.5,default
28812,15.25,75.75,0,5.5,default
28813,15.35,75.75,0,5.5,default
28814,15.45,75.75,0,5.5,default
28815,15.55,75.75,0,5.5,default
28816,15.65,75.75,0,5.5,default
28817,15.75,75.75,0,5.5,default
28818,15.85,75.75,0,5.5,default
28819,15.95,75.75,0,5.5,default
28820,16.05,75.75,0,5.5,default
28821,16.15,75.75,0,5.5,default
28822,16.25,75.75,0,5.5,default
28823,16.35,75.75,0,5.5,default
28824,16.45,75.75,0,5.5,default
28825,16.55,75.75,0,5.5,default
28826,16.65,75.75,0,5.5,default
28827,16.75,75.75,0,5.5,default
28828,16.85,75.75,0,5.5,default
28829,16.95,75.75,0,5.5,default
28830,17.05,75.75,0,5.5,default
28831,17.15,75.75,0,5.5,default
28832,17.25,75.75,0,5.5,default
28833,17.35,75.75,0,5.5,default
29100,11.05,75.85,0,5.5,default
29101,11.15,75.85,0,5.5,default
29102,11.25,75.85,0,5.5,default
29103,11.35,75.85,0,5.5,default
29104,11.45,75.85,0,5.5,default
29105,11.55,75.85,0,5.5,default
29106,11.65,75.85,0,5.5,default
29107,11.75,75.85,0,5.5,default
29108,11.85,75.85,0,5.5,default
29109,11.95,75.85,0,5.5,default
29110,12.05,75.85,0,5.5,default
29111,12.15,75.85,0,5.5,default
29112,12.25,75.85,0,5.5,default
29113,12.35,75.85,0,5.5,default
29114,12.45,75.85,0,5.5,default
29115,12.55,75.85,0,5.5,default
29116,12.65,75.85,0,5.5,default
29117,12.75,75.85,0,5.5,default
29118,12.85,75.85,0,5.5,default
29119,12.95,75.85,0,5.5,default
29120,13.05,75.85,0,5.5,default
29121,13.15,75.85,0,5.5,default
29122,13.25,75.85,0,5.5,default
29123,13.35,75.85,0,5.5,default
29124,13.45,75.85,0,5.5,default
29125,13.55,75.85,0,5.5,default
29126,13.65,75.85,0,5.5,default
29127,13.75,75.85,0,5.5,default
29128,13.85,75.85,0,5.5,default
29129,13.95,75.85,0,5.5,default
29130,14.05,75.85,0,5.5,default
29131,14.15,75.85,0,5.5,default
29132,14.25,75.85,0,5.5,default
29133,14.35,75.85,0,5.5,default
29134,14.45,75.85,0,5.5,default
29135,14.55,75.85,0,5.5,default
29136,14.65,75.85,0,5.5,default
29137,14.75,75.85,0,5.5,default
29138,14.85,75.85,0,5.5,default
29139,14.95,75.85,0,5.5,default
29140,15.05,75.85,0,5.5,default
29141,15.15,75.85,0,5.5,default
29142,15.25,75.85,0,5.5,default
29143,15.35,75.85,0,5.5,default
29144,15.45,75.85,0,5.5,default
29145,15.55,75.85,0,5.5,default
29146,15.65,75.85,0,5.5,default
29147,15.75,75.85,0,5.5,default
29148,15.85,75.85,0,5.5,default
29149,15.95,75.85,0,5.5,default
29150,16.05,75.85,0,5.5,default
29151,16.15,75.85,0,5.5,default
29152,16.25,75.85,0,5.5,default
29153,16.35,75.85,0,5.5,default
29154,16.45,75.85,0,5.5,default
29155,16.55,75.85,0,5.5,default
29156,16.65,75.85,0,5.5,default
29157,16.75,75.85,0,5.5,default
29158,16.85,75.85,0,5.5,default
29159,16.95,75.85,0,5.5,default
29160,17.05,75.85,0,5.5,default
29161,17.15,75.85,0,5.5,default
29162,17.25,75.85,0,5.5,default
29163,17.35,75.85,0,5.5,default
29427,10.75,75.95,0,5.5,default
29428,10.85,75.95,0,5.5,default
29429,10.95,75.95,0,5.5,default
29430,11.05,75.95,0,5.5,default
29431,11.15,75.95,0,5.5,default
29432,11.25,75.95,0,5.5,default
29433,11.35,75.95,0,5.5,default
29434,11.45,75.95,0,5.5,default
29435,11.55,75.95,0,5.5,default
29436,11.65,75.95,0,5.5,default
29437,11.75,75.95,0,5.5,default
29438,11.85,75.95,0,5.5,default
29439,11.95,75.95,0,5.5,default
29440,12.05,75.95,0,5.5,default
29441,12.15,75.95,0,5.5,default
29442,12.25,75.95,0,5.5,default
29443,12.35,75.95,0,5.5,default
29444,12.45,75.95,0,5.5,default
29445,12.55,75.95,0,5.5,default
29446,12.65,75.95,0,5.5,default
29447,12.75,75.95,0,5.5,default
29448,12.85,75.95,0,5.5,default
29449,12.95,75.95,0,5.5,default
29450,13.05,75.95,0,5.5,default
29451,13.15,75.95,0,5.5,default
29452,13.25,75.95,0,5.5,default
29453,13.35,75.95,0,5.5,default
29454,13.45,75.95,0,5.5,default
29455,13.55,75.95,0,5.5,default
29456,13.65,75.95,0,5.5,default
29457,13.75,75.95,0,5.5,default
29458,13.85,75.95,0,5.5,default
29459,13.95,75.95,0,5.5,default
