gid,latitude,longitude,elevation,timezone,config
84656,22.65,92.65,0,5.5,default
84657,22.75,92.65,0,5.5,default
84658,22.85,92.65,0,5.5,default
84659,22.95,92.65,0,5.5,default
84660,23.05,92.65,0,5.5,default
84661,23.15,92.65,0,5.5,default
84662,23.25,92.65,0,5.5,default
84663,23.35,92.65,0,5.5,default
84664,23.45,92.65,0,5.5,default
84665,23.55,92.65,0,5.5,default
84666,23.65,92.65,0,5.5,default
84667,23.75,92.65,0,5.5,default
84668,23.85,92.65,0,5.5,default
84669,23.95,92.65,0,5.5,default
84670,24.05,92.65,0,5.5,default
84671,24.15,92.65,0,5.5,default
84672,24.25,92.65,0,5.5,default
84673,24.35,92.65,0,5.5,default
84674,24.45,92.65,0,5.5,default
84675,24.55,92.65,0,5.5,default
84676,24.65,92.65,0,5.5,default
84677,24.75,92.65,0,5.5,default
84678,24.85,92.65,0,5.5,default
84679,24.95,92.65,0,5.5,default
84680,25.05,92.65,0,5.5,default
84681,25.15,92.65,0,5.5,default
84682,25.25,92.65,0,5.5,default
84683,25.35,92.65,0,5.5,default
84684,25.45,92.65,0,5.5,default
84685,25.55,92.65,0,5.5,default
84686,25.65,92.65,0,5.5,default
84687,25.75,92.65,0,5.5,default
84688,25.85,92.65,0,5.5,default
84689,25.95,92.65,0,5.5,default
84690,26.05,92.65,0,5.5,default
84691,26.15,92.65,0,5.5,default
84692,26.25,92.65,0,5.5,default
84693,26.35,92.65,0,5.5,default
84694,26.45,92.65,0,5.5,default
84695,26.55,92.65,0,5.5,default
84696,26.65,92.65,0,5.5,default
84697,26.75,92.65,0,5.5,default
84698,26.85,92.65,0,5.5,default
84699,26.95,92.65,0,5.5,default
84700,27.05,92.65,0,5.5,default
84701,27.15,92.65,0,5.5,default
84702,27.25,92.65,0,5.5,default
84703,27.35,92.65,0,5.5,default
84704,27.45,92.65,0,5.5,default
84705,27.55,92.65,0,5.5,default
84706,27.65,92.65,0,5.5,default
84707,27.75,92.65,0,5.5,default
